DR_Dat,DR_Tim,DR_NChk,DR_NDoc,DR_Apt,DR_Kkm,DR_TDoc,DR_TPay,DR_CDrugs,DR_NDrugs,DR_Suppl,DR_Prod,DR_Kol,DR_CZak,DR_CRoz,DR_SDisc,DR_CDisc,DR_BCDisc,DR_TabEmpl,DR_VZak,DR_Pos
2022-08-12,20:23:51,8483,2004621,2,022569,Розничная реализация,18,275892,КОДЕЛАК НЕО 50МГ. №10 ТАБ. МОДИФ.ВЫСВ. П/П/О,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Фармстандарт-Уфимский витаминный завод,1.0,196.78,278.0,0.0,NULL,NULL,123,1,2.0
2022-08-12,20:30:18,8484,2004621,2,022569,Розничная реализация,18,269316,СИДЕРАЛ ФОРТЕ №20 КАПС.,Катрен г.Химки,ФАРМАНУТРА С.Р.Л.,1.0,1202.41,1684.0,0.0,NULL,NULL,123,1,3.0
2022-08-12,20:30:18,8484,2004621,2,022569,Розничная реализация,18,29310,ПЕТРОДИЕТ СИРОП КЛЮКВА НА ФРУКТОЗЕ 250МЛ.,Авеста,БИОИНВЕНТИКА ООО,1.0,106.26,167.0,0.0,NULL,NULL,123,1,2.0
2022-08-12,20:34:00,8485,2004621,2,022569,Розничная реализация,18,144677,ДЕМАЗОЛ КРЕМ Д/ВЕК 10МЛ.,Протек,ИНФАРМА 2000 ООО,1.0,235.37,363.0,0.0,NULL,NULL,123,1,1.0
2022-08-12,20:34:00,8485,2004621,2,022569,Розничная реализация,18,189132,МЕТРОНИДАЗОЛ 250МГ. №20 ТАБ. /ОЗОН/,Авеста,ОЗОН ООО,1.0,30.0,37.0,0.0,NULL,NULL,123,1,3.0
2022-08-12,20:34:00,8485,2004621,2,022569,Розничная реализация,18,172962,"ЗДОРОВЫЙ ВЫБОР СБОР №3 УСПОК. 1,5Г. №20 ПАК.",Катрен г.Химки,"Фитэра, ООО",1.0,45.26,74.0,0.0,NULL,NULL,123,1,2.0
2022-08-12,20:35:21,8486,2004621,2,022569,Розничная реализация,15,304290,МАГНИЙ В6 1250МГ. №60 ТАБ. /ЭВАЛАР/,"ООО ""Акцентмед""",ЭВАЛАР,1.0,302.07,460.0,0.0,NULL,NULL,123,1,1.0
2022-08-12,20:36:38,8487,2004621,2,022569,Розничная реализация,18,74656,АФОБАЗОЛ 10МГ. №60 ТАБ.,Катрен г.Химки,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,396.66,476.0,34.0,925.0,200000000492.0,123,1,1.0
2022-08-12,20:37:25,8488,2004621,2,022569,Розничная реализация,15,142036,ПЕНТАЛГИН №24 ТАБ. П/П/О /ОТИСИФАРМ/,Пульс,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,187.84,220.0,0.0,NULL,NULL,123,1,1.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,136480,НОВОКАИН БУФУС 5МГ/МЛ. 5МЛ. №10 Р-Р Д/ИН. АМП. /RENEWAL/,Катрен г.Химки,ОБНОВЛЕНИЕ ПФК,1.0,101.24,122.0,0.0,NULL,NULL,123,1,8.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,3829,"НО-ШПА 20МГ/МЛ. 2МЛ. №5 Р-Р Д/В/В,В/М АМП. /ХИНОИН/",Катрен г.Химки,Хиноин ( CHINOIN ),1.0,80.51,101.0,0.0,NULL,NULL,123,1,7.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,485336,ВАЗЕЛИНОВОЕ МАСЛО Д/ПРИЕМА ВНУТРЬ 100МЛ. №1 ФЛ. /ТУЛЬСКАЯ ФФ/,Катрен г.Химки,ТУЛЬСКАЯ ФАРМ. ФАБРИКА,1.0,50.51,72.0,0.0,NULL,NULL,123,1,4.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,182642,"СФМ ШПРИЦ 10МЛ. 3-Х КОМП. 0,8Х40ММ 21G №5 [SFM]",Катрен г.Химки,SFM HOSPITAL PRODUCTS GMBH,1.0,77.75,124.0,0.0,NULL,NULL,123,1,11.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,1517,МЕТРОГИЛ 5МГ/МЛ. 100МЛ. №1 Р-Р Д/ИНФ. ФЛ. /ЮНИК/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Юник Фармасьютикал Лабораториз (Отделение Дж.Б. Ке,1.0,21.12,25.0,0.0,NULL,NULL,123,1,5.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,1517,МЕТРОГИЛ 5МГ/МЛ. 100МЛ. №1 Р-Р Д/ИНФ. ФЛ. /ЮНИК/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Юник Фармасьютикал Лабораториз (Отделение Дж.Б. Ке,1.0,21.12,25.0,0.0,NULL,NULL,123,1,6.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,28345,АЛЬПИНА СПРИНЦОВКА ПВХ №7Б ТВЕРД.НАКОН. ПЛАСТИЗ. 150МЛ.,Катрен г.Химки,АЛЬПИНА ПЛАСТ ООО,1.0,112.9,178.0,0.0,NULL,NULL,123,1,1.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,490990,СИЛЬВЕР КАПИТАН БАТОНЧИК КОКОС ВАР.СГУЩ.+ЙОГУРТ 50Г.,Катрен г.Химки,ФАКЕЛ-ДИЗАЙН ООО,2.0,24.48,40.0,0.0,NULL,NULL,123,1,10.0
2022-08-12,20:45:40,8489,2004621,2,022569,Розничная реализация,15,337422,АСКОРБИНКА ВИТАМИН С 25МГ. ДЕТСК. 3Г. №10 ТАБ. КРУТКА /ФАРМГРУПП/,Катрен г.Химки,ФАРМГРУПП,1.0,8.41,14.0,0.0,NULL,NULL,123,1,2.0
2022-08-12,20:51:41,8490,2004621,2,022569,Розничная реализация,18,4146,ТОТЕМА 10МЛ. №20 Р-Р Д/ПРИЕМА ВНУТРЬ АМП.,Пульс,Иннотера Шузи (INNOTERA),1.0,565.69,775.0,97.21,925.0,200000000492.0,123,1,3.0
2022-08-12,20:51:41,8490,2004621,2,022569,Розничная реализация,18,14781,ГЕМАТОГЕН РУССКИЙ КОКОС В ГЛАЗУРИ 40Г. ПЛИТКА /ФАРМ-ПРО/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,ФАРМ-ПРО,1.0,14.44,24.0,3.01,925.0,200000000492.0,123,1,2.0
2022-08-12,08:50:57,4843,11007039,11,023925,Розничная реализация,18,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Авеста,МЕДИСОРБ,1.0,25.83,40.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,16:10:47,4950,11007039,11,023925,Розничная реализация,15,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Авеста,МЕДИСОРБ,1.0,25.83,40.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,08:50:57,4843,11007039,11,023925,Розничная реализация,18,173204,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГК Надежда Фарм,МЕДИСОРБ,1.0,17.29,21.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,11:08:53,4874,11007039,11,023925,Розничная реализация,18,173204,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГК Надежда Фарм,МЕДИСОРБ,1.0,17.29,21.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,17:24:28,4968,11007039,11,023925,Розничная реализация,15,173204,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГК Надежда Фарм,МЕДИСОРБ,1.0,17.29,21.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,17:44:21,4976,11007039,11,023925,Розничная реализация,15,173204,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГК Надежда Фарм,МЕДИСОРБ,1.0,17.29,21.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,18:50:59,4991,11007039,11,023925,Розничная реализация,15,173204,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГК Надежда Фарм,МЕДИСОРБ,1.0,17.29,21.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:01:20,4844,11007039,11,023925,Розничная реализация,18,48670,КУРНОСИКИ БУТЫЛКА 250МЛ. ЛАТ.СОСКА /АРТ.11088/,Протек,МИР ДЕТСТВА,1.0,149.17,227.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:09:16,4845,11007039,11,023925,Розничная реализация,18,2576,"МИДОКАЛМ-РИХТЕР 100МГ.+2,5МГ/МЛ. 1МЛ. №5 Р-Р Д/В/В,В/М АМП. /ГЕДЕОН РИХТЕР/",Пульс,GEDEON RICHTER,1.0,557.03,663.0,53.0,925.0,200000000492.0,110,1,1.0
2022-08-12,09:10:43,4846,11007039,11,023925,Розничная реализация,18,268288,"ЛАКТАЦИД ФАРМА Д/ИНТИМ. ГИГИЕНЫ SOOTHING П/РАЗДРАЖ.,ПОКРАСН.,ЗУДА 250МЛ. (ФЕМИНА) [LACTACYD]",Катрен г.Химки,ИНТЕРФИЛЛ ООО,1.0,420.8,442.0,0.0,NULL,NULL,110,2,1.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,377588,"ТИЗИН КЛАССИК 0,1% 10МЛ. НАЗАЛ.СПРЕЙ ФЛ. /ДЖОНСОН/",Пульс,ДЕЛЬФАРМ ОРЛЕАН ( DELPHARM ),1.0,83.68,99.0,0.0,NULL,NULL,110,1,5.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,377588,"ТИЗИН КЛАССИК 0,1% 10МЛ. НАЗАЛ.СПРЕЙ ФЛ. /ДЖОНСОН/",Пульс,ДЕЛЬФАРМ ОРЛЕАН ( DELPHARM ),1.0,83.68,99.0,0.0,NULL,NULL,110,1,6.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,192676,НО-ШПА ФОРТЕ 80МГ. №24 ТАБ. /ХИНОИН/,Катрен г.Химки,Хиноин ( CHINOIN ),1.0,137.72,166.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,28768,ЭНТЕРОФУРИЛ 200МГ. №16 КАПС.,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,Босналек АО (BOSNALIJEK ),1.0,386.78,523.0,0.0,NULL,NULL,110,1,7.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,311331,"СТЭЛМАС ВОДА 0,6Л. Н/ГАЗ. [STELMAS]",СТЭЛМАС-Д ООО,ВОДЫ ЗДОРОВЬЯ,1.0,23.4,38.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,2302,ОМЕЗ 20МГ. №30 КАПС. /Д-Р РЕДДИ/,Пульс,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,149.86,176.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:12:48,4847,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,09:48:23,4853,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,13:08:50,4902,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,13:40:22,4908,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,13:51:31,4912,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.03,925.0,200000000492.0,110,1,5.0
2022-08-12,14:18:59,4922,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,15:40:15,4941,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,5.0
2022-08-12,17:47:53,4977,11007039,11,023925,Розничная реализация,15,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,19:42:10,5013,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,20:02:58,5021,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.02,925.0,200000000492.0,110,1,7.0
2022-08-12,20:39:46,5031,11007039,11,023925,Розничная реализация,18,1504015,ПАКЕТ,Индивидуальный предприниматель Кочанов Андрей Миха,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,1.15,2.0,0.08,925.0,200000000492.0,110,1,8.0
2022-08-12,09:13:49,4848,11007039,11,023925,Розничная реализация,18,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,5.0
2022-08-12,15:02:56,4936,11007039,11,023925,Розничная реализация,15,173205,АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА МС 500МГ. №20 ТАБ. /МЕДИСОРБ/,ПрофитМед,МЕДИСОРБ,1.0,18.04,22.0,0.0,NULL,NULL,110,1,6.0
2022-08-12,09:13:49,4848,11007039,11,023925,Розничная реализация,18,82142,ФАМОТИДИН 40МГ. №20 ТАБ. П/П/О /ХЕМОФАРМ/,Катрен г.Химки,НИЖФАРМ,1.0,60.17,75.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:13:49,4848,11007039,11,023925,Розничная реализация,18,82142,ФАМОТИДИН 40МГ. №20 ТАБ. П/П/О /ХЕМОФАРМ/,Пульс,НИЖФАРМ,1.0,59.18,74.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,74749,ГЛИЦИН 100МГ. №50 ТАБ. ПОДЪЯЗЫЧ. /БИОТИКИ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,БИОТИКИ,1.0,29.54,34.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,21.9,34.0,0.0,NULL,NULL,110,1,6.0
2022-08-12,11:08:53,4874,11007039,11,023925,Розничная реализация,18,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,21.9,34.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,15:12:11,4937,11007039,11,023925,Розничная реализация,15,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,21.9,34.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,16:19:21,4952,11007039,11,023925,Розничная реализация,18,173202,ЦИТРАМОН П №20 ТАБ. /МЕДИСОРБ/,Катрен г.Химки,МЕДИСОРБ,1.0,21.9,34.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,16407,РАСТОРОПША №100 ТАБ.,Катрен г.Химки,В-МИН ООО,1.0,139.94,213.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,354089,УГОЛЬ АКТИВИРОВАННЫЙ 250МГ. №50 ТАБ. /ФАРМСТАНДАРТ ЛЕКСРЕДСТВА/,Протек,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,38.9,60.0,0.0,NULL,NULL,110,1,5.0
2022-08-12,09:32:25,4849,11007039,11,023925,Розничная реализация,18,19699,ЛОПЕРАМИД 2МГ. №20 ТАБ. /ОЗОН/,Пульс,ОЗОН ООО,1.0,23.17,28.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:33:16,4850,11007039,11,023925,Розничная реализация,18,318214,СЕПТОЛЕТЕ ТОТАЛ Д/ДЕТ. ЛИМОН+БУЗИНА №8 ТАБ. Д/РАСС. /KRKA/,Пульс,КРКА д.д. (KRKA ),1.0,127.48,178.0,35.0,925.0,200000000492.0,110,1,1.0
2022-08-12,09:36:51,4851,11007039,11,023925,Розничная реализация,18,589914,РЕЛИФ 5МГ. №10 СУПП. РЕКТ.,Магнит Фарма ООО,ИНСТИТУТО ДЕ АНДЖЕЛИ ( ANGELI ),1.0,483.01,653.0,45.0,9.0,200010024975.0,110,1,3.0
2022-08-12,09:36:51,4851,11007039,11,023925,Розничная реализация,18,466799,ГУТТАЛАКС ЭКСПРЕСС 10МГ. №6 СУПП. РЕКТ. /САНОФИ/,Пульс,САНОФИ ЗАО,1.0,174.79,212.0,10.0,9.0,200010024975.0,110,1,2.0
2022-08-12,09:36:51,4851,11007039,11,023925,Розничная реализация,18,3063,АНАУРАН 25МЛ. УШНЫЕ КАПЛИ ФЛ./КАП.,Пульс,ZAMBON GROUP (ЗАМБОН ),1.0,378.52,511.0,35.0,9.0,200010024975.0,110,1,1.0
2022-08-12,09:39:35,4852,11007039,11,023925,Розничная реализация,15,173200,АНАЛЬГИН 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,МЕДИСОРБ,1.0,40.24,62.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:39:35,4852,11007039,11,023925,Розничная реализация,15,173200,АНАЛЬГИН 500МГ. №20 ТАБ. /МЕДИСОРБ/,ГРАНД КАПИТАЛ СМОЛЕНСК ООО ФК,МЕДИСОРБ,1.0,40.24,62.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:48:23,4853,11007039,11,023925,Розничная реализация,18,604674,"АУГМЕНТИН 400МГ.+57МГ/5МЛ. 25,2Г. 140МЛ. ПОР. Д/СУСП. Д/ПРИЕМА ВНУТРЬ ФЛ. /ГЛАКСО/",Катрен г.Химки,Глаксо Вэллком Продакшен,1.0,428.96,512.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:48:23,4853,11007039,11,023925,Розничная реализация,18,254242,НОРМОБАКТ-L 3Г. №10 ПОР. Д/-Р-РА Д/ПРИЕМА ВНУТРЬ САШЕ,ВИТТА КОМПАНИ ООО,MASTER PHARM POLSKA SP.ZO.O ( МАСТЕР ФАРМ ),1.0,506.16,709.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:48:23,4853,11007039,11,023925,Розничная реализация,18,52072,СТОМАТОФИТ А 25МЛ. ЭКСТРАКТ Д/МЕСТ.ПРИМ. ФЛ.,Катрен г.Химки,ФИТОФАРМ КЛЕНКА АО,1.0,248.66,344.0,0.0,NULL,NULL,110,1,4.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,389570,АНАЛЬГИН 500МГ. №10 ТАБ. /ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА/,ПрофитМед,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,8.14,13.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,389570,АНАЛЬГИН 500МГ. №10 ТАБ. /ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА/,ПрофитМед,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,8.14,13.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,389570,АНАЛЬГИН 500МГ. №10 ТАБ. /ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА/,ПрофитМед,ФАРМСТАНДАРТ ЛЕКСРЕДСТВА ОАО,1.0,8.14,13.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,1141,СПАЗГАН №100 ТАБ.,Пульс,WOCKHARD LTD,0.2,353.05,477.0,6.4,9.0,200010021690.0,110,1,6.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ВИТТА КОМПАНИ ООО,ВЕРОФАРМ АО,4.0,1.98,4.0,1.52,9.0,200010021690.0,110,1,4.0
2022-08-12,09:51:49,4854,11007039,11,023925,Розничная реализация,18,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ВИТТА КОМПАНИ ООО,ВЕРОФАРМ АО,4.0,1.98,4.0,1.48,9.0,200010021690.0,110,1,5.0
2022-08-12,19:24:24,5007,11007039,11,023925,Розничная реализация,18,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ВИТТА КОМПАНИ ООО,ВЕРОФАРМ АО,8.0,1.98,4.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,20:57:20,5038,11007039,11,023925,Розничная реализация,18,33001,"ЛЕЙКОПЛАСТЫРЬ БАКТЕР. 2,5Х7,2 №1 /ВЕРОФАРМ/",ВИТТА КОМПАНИ ООО,ВЕРОФАРМ АО,4.0,1.98,4.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,09:54:58,4855,11007039,11,023925,Розничная реализация,18,108577,ПРОТЕФИКС КРЕМ ЭКСТРА СИЛЬНЫЙ ФИКСИР. АЛОЭ 40МЛ. [PROTEFIX],Катрен г.Химки,QUEISSER PHARMA / КВАЙССЕР,1.0,266.66,284.0,0.0,NULL,NULL,110,2,1.0
2022-08-12,09:54:58,4855,11007039,11,023925,Розничная реализация,18,562491,Я ЗАБОЧУСЬ О ЗДОРОВЬЕ ТРАВЯН.КОФЕ КОФЕЙНЫЙ НАПИТОК РАСТВ. КЛАССИЧ. ЦИКОРИЙ 5Г. №12 ПАК.,Катрен г.Химки,"Фитэра, ООО",1.0,132.02,145.0,0.0,NULL,NULL,110,2,2.0
2022-08-12,09:56:45,4856,11007039,11,023925,Розничная реализация,18,6145,АСКОРИЛ ЭКСПЕКТОРАНТ 100МЛ. СИРОП ФЛ.,Авеста,GLENMARK PHARMACEUTICALS LTD (ГЛЕНМАРК ),1.0,303.4,410.0,28.0,9.0,200010024975.0,110,1,1.0
2022-08-12,10:00:32,4857,11007039,11,023925,Розничная реализация,18,4525,СУМАМЕД 500МГ. №3 ТАБ. П/П/О /ПЛИВА/,Протек,Плива Хрватска д.о.о.,1.0,322.28,388.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,10:00:32,4857,11007039,11,023925,Розничная реализация,18,157879,ЦЕТРИН 10МГ. №30 ТАБ. П/П/О /Д-Р РЕДДИ/,Пульс,ДОКТОР РЕДДИ С ЛАБ / Dr. REDDY's ),1.0,202.32,243.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,10:03:22,4858,11007039,11,023925,Розничная реализация,18,9029,ЭГИЛОК 50МГ. №60 ТАБ. /ЭГИС/,Пульс,EGIS,1.0,110.61,133.0,0.0,NULL,NULL,110,1,3.0
2022-08-12,10:03:22,4858,11007039,11,023925,Розничная реализация,18,18207,ФРАУ ТЕСТ ЭКСПРЕСС Д/ОПРЕД. БЕРЕМЕННОСТИ №1 [FRAUTEST],Протек,HUMANA GMBH,1.0,81.5,124.0,0.0,NULL,NULL,110,1,2.0
2022-08-12,10:03:22,4858,11007039,11,023925,Розничная реализация,18,1504330,Карта LOYALITY 25Р,"ООО ""Континент""",HUMANA GMBH,1.0,59.67,25.0,0.0,NULL,NULL,110,1,1.0
2022-08-12,10:06:07,4859,11007039,11,023925,Розничная реализация,18,338701,РАБЕПРАЗОЛ-СЗ 20МГ. №28 КАПС. КШ/РАСТВ.,Здравсервис,Северная Звезда,1.0,347.33,469.0,32.0,9.0,200010023824.0,110,1,1.0
2022-08-12,10:06:07,4859,11007039,11,023925,Розничная реализация,18,577860,"ХЛОРГЕКСИДИН 0,05% 100МЛ. №1 Р-Р Д/МЕСТ. И НАРУЖ.ПРИМ. ДЕЗ. СР-ВО ФЛ. ПЭТ. (НДС 20%) /ЮЖФАРМ/",Здравсервис,ЮЖФАРМ ООО,2.0,15.0,25.0,5.0,9.0,200010023824.0,110,1,2.0
